Model,Dataset,Porosity,Permeability,Min_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness,Minkowski_Volume,Minkowski_Surface_Area,Minkowski_Mean_Curvature,Minkowski_Euler_Characteristic,Bias_Error_,Magnitude_Error_,Correlation,Angular_Error_Deg,Flux_Error,Tortuosity_Error_,Divergent_Residual_
Ko et. al (Etapas 3),Leopard,0.20984548611111112,364.0239562988281,1.0,7.265638798216744,14.071247301969983,359194.0,11882.14930873464,293.4389882383802,1.7308100061243619,25.507434844970703,36.25836944580078,0.8416187768689386,48.91158676147461,0.8915172219276428,10.261560440063477,58.81637191772461
Ko et. al (Etapas 3),Leopard,0.20984548611111112,364.0238952636719,1.0,7.265638798216744,14.071247301969983,359194.0,11882.149308734637,293.4389882383802,1.7308100061243619,18.834505081176758,33.378273010253906,0.8808683442069609,44.61015701293945,0.5597688555717468,2.2178187370300293,61.41460418701172
Ko et. al (Etapas 3),Leopard,0.16153819444444445,280.06268310546875,1.0,6.222379162968195,12.104613716851995,276183.0,9964.71625437467,286.4490319733545,7.838380947275845,15.998730659484863,24.724340438842773,0.9672007930920973,42.492733001708984,0.7927421927452087,2.3914313316345215,55.91057586669922
Ko et. al (Etapas 3),Leopard,0.16153819444444445,280.06268310546875,1.0,6.222379162968194,12.104613716851995,276183.0,9964.71625437467,286.4490319733545,7.838380947275845,24.766958236694336,31.99656867980957,0.960303603381296,44.211387634277344,1.039786458015442,2.523252487182617,61.50388717651367
Ko et. al (Etapas 3),Leopard,0.16153819444444445,280.06268310546875,1.0,6.222379162968195,12.104613716851995,276183.0,9964.71625437467,286.4490319733545,7.838380947275845,23.411849975585938,30.040193557739258,0.9678567573223532,41.22746658325195,0.7172180414199829,2.9394888877868652,57.37886428833008
Ko et. al (Etapas 3),Leopard,0.16153819444444445,280.06268310546875,1.0,6.222379162968194,12.104613716851995,276183.0,9964.71625437467,286.4490319733545,7.838380947275845,21.798608779907227,29.753049850463867,0.9636284785284408,44.58256912231445,1.0699445009231567,5.647785663604736,62.90022277832031
Ko et. al (Etapas 3),Leopard,0.18737094907407406,378.53997802734375,1.0,6.925708243415034,13.076694972014252,322498.0,9577.649576885042,162.13016838191365,2.9742079990297943,45.874752044677734,47.48320770263672,0.8596570985861159,40.897056579589844,0.5226064324378967,10.810449600219727,58.233604431152344
Ko et. al (Etapas 3),Leopard,0.18737094907407406,378.5399169921875,1.0,6.925708243415036,13.076694972014252,322498.0,9577.649576885044,162.13016838191365,2.9742079990297943,43.25456237792969,47.76206588745117,0.8238720961678844,45.64280700683594,0.6066569685935974,16.6176700592041,58.42864990234375
Ko et. al (Etapas 3),Leopard,0.18737094907407406,378.5399169921875,1.0,6.925708243415034,13.076694972014252,322498.0,9577.649576885044,162.13016838191365,2.9742079990297943,44.297794342041016,45.811519622802734,0.8550253127851413,42.23634719848633,0.50799560546875,14.828909873962402,58.45225524902344
Ko et. al (Etapas 3),Leopard,0.18737094907407406,378.5399169921875,1.0,6.925708243415036,13.076694972014252,322498.0,9577.649576885044,162.13016838191365,2.9742079990297943,44.478641510009766,49.90659713745117,0.806777890325778,45.557308197021484,0.5845369100570679,15.694059371948242,59.178443908691406
Ko et. al (Etapas 3),Leopard,0.1949091435185185,428.8191223144531,1.0,7.1423923282610575,16.401220785827423,334002.0,11241.401727956252,290.8679213451095,5.341637777521737,22.728179931640625,31.283803939819336,0.964864666692727,47.689781188964844,1.5040818452835083,4.185894966125488,59.83783721923828
Ko et. al (Etapas 3),Leopard,0.1949091435185185,428.81915283203125,1.0,7.142392328261053,16.401220785827423,334002.0,11241.401727956254,290.86792134510944,5.341637777521737,19.784399032592773,28.469879150390625,0.9615329978880255,45.269073486328125,1.036149263381958,1.166121244430542,59.03173065185547
Ko et. al (Etapas 3),Leopard,0.1949091435185185,428.81915283203125,1.0,7.142392328261055,16.401220785827423,334002.0,11241.401727956252,290.86792134510955,5.341637777521737,19.28072738647461,26.963054656982422,0.9705140626190231,44.26250457763672,1.4599499702453613,3.8745639324188232,59.10684585571289
Ko et. al (Etapas 3),Leopard,0.1949091435185185,428.8191223144531,1.0,7.1423923282610575,16.401220785827423,334002.0,11241.401727956254,290.86792134510944,5.341637777521737,23.559799194335938,32.40475845336914,0.9643352731511602,43.24443054199219,1.1010044813156128,1.5706640481948853,58.45093536376953
Ko et. al (Etapas 3),Leopard,0.20931655092592594,135.15335083007812,1.0,8.652716761127596,15.20690265531322,356385.0,9943.460913608953,219.87046153683934,3.561091851681158,12.219019889831543,51.37851333618164,0.7740165741951699,39.28782272338867,0.7472193241119385,2.943402051925659,62.78627395629883
Ko et. al (Etapas 3),Leopard,0.20931655092592594,135.15335083007812,1.0,8.652716761127593,15.20690265531322,356385.0,9943.460913608953,219.87046153683937,3.561091851681158,13.457024574279785,48.056373596191406,0.824903935290408,38.3337516784668,0.5598439574241638,0.07898115366697311,63.69652557373047
Ko et. al (Etapas 3),Leopard,0.20931655092592594,135.15335083007812,1.0,8.652716761127593,15.20690265531322,356385.0,9943.460913608953,219.87046153683934,3.561091851681158,12.569392204284668,48.70184326171875,0.7791958955721932,40.65690994262695,0.8098666667938232,6.54397439956665,65.12930297851562
Ko et. al (Etapas 3),Leopard,0.20931655092592594,135.15335083007812,1.0,8.652716761127593,15.20690265531322,356385.0,9943.460913608953,219.87046153683937,3.561091851681158,13.43285083770752,47.98188781738281,0.7818076319704006,39.19736862182617,0.5521966814994812,0.4294477105140686,63.260501861572266
Ko et. al (Etapas 3),Leopard,0.21931886574074075,103.56792449951172,1.0,6.890785713448281,12.844822164981183,375342.0,12356.604702847097,291.86255997686504,5.55052864032985,35.44021987915039,79.18919372558594,0.6405586120199809,49.78142166137695,1.0654346942901611,9.930608749389648,62.72421646118164
Ko et. al (Etapas 3),Leopard,0.21931886574074075,103.56792449951172,1.0,6.890785713448278,12.844822164981183,375342.0,12356.6047028471,291.86255997686504,5.55052864032985,41.425785064697266,90.9325180053711,0.5744040242107402,50.68375015258789,0.6482029557228088,3.7118468284606934,61.70799255371094
Ko et. al (Etapas 3),Leopard,0.21931886574074075,103.56792449951172,1.0,6.8907857134482775,12.844822164981183,375342.0,12356.6047028471,291.86255997686504,5.55052864032985,33.401546478271484,76.91157531738281,0.6475715252080191,52.194366455078125,0.9710134267807007,4.013027191162109,63.369361877441406
Ko et. al (Etapas 3),Leopard,0.21931886574074075,103.56792449951172,1.0,6.890785713448278,12.844822164981183,375342.0,12356.6047028471,291.86255997686504,5.55052864032985,57.80432891845703,107.4687271118164,0.5620347945448073,53.69723129272461,0.7775498032569885,10.531774520874023,61.205345153808594
Ko et. al (Etapas 3),Leopard,0.17656655092592594,10.944034576416016,1.0,8.663282133458228,16.806304838990258,303394.0,9553.582438326082,269.3050764060089,8.743574686111,847.8933715820312,658.8605346679688,0.04252078245468629,61.62641906738281,9.43476390838623,8.50869083404541,69.58238220214844
Ko et. al (Etapas 3),Leopard,0.17656655092592594,10.9440336227417,1.0,8.663282133458225,16.806304838990258,303394.0,9553.582438326082,269.3050764060088,8.743574686111,771.5820922851562,545.2877807617188,0.05633569519270049,56.452449798583984,8.71143913269043,9.071122169494629,68.15182495117188
Ko et. al (Etapas 3),Leopard,0.17656655092592594,10.944034576416016,1.0,8.663282133458226,16.806304838990258,303394.0,9553.58243832608,269.3050764060089,8.743574686111,783.5657348632812,537.8482055664062,0.029136103644955693,53.44365692138672,9.245017051696777,13.409514427185059,69.61900329589844
Ko et. al (Etapas 3),Leopard,0.17656655092592594,10.944032669067383,1.0,8.663282133458226,16.806304838990258,303394.0,9553.58243832608,269.3050764060089,8.743574686111,733.8159790039062,516.12255859375,0.04370610683378903,54.72609329223633,8.369843482971191,9.529444694519043,69.42308044433594
Ko et. al (Etapas 3),Leopard,0.19885243055555554,644.9163208007812,1.0,7.719457532068342,15.26433580887513,340771.0,9972.462171875937,200.26163157030254,4.098239784616305,29.476322174072266,31.9887638092041,0.9423978569928729,33.20094299316406,0.7959381341934204,11.175013542175293,54.4063606262207
Ko et. al (Etapas 3),Leopard,0.19885243055555554,644.9163208007812,1.0,7.719457532068339,15.26433580887513,340771.0,9972.462171875934,200.26163157030263,4.098239784616305,27.415618896484375,29.437713623046875,0.969611234077509,32.87797927856445,0.6709610819816589,4.575394153594971,56.28041076660156
Ko et. al (Etapas 3),Leopard,0.19885243055555554,644.9163208007812,1.0,7.719457532068341,15.26433580887513,340771.0,9972.462171875935,200.26163157030263,4.098239784616305,32.517799377441406,34.03819274902344,0.9529689175248086,34.22734451293945,0.7375686168670654,6.123386859893799,54.96281814575195
Ko et. al (Etapas 3),Leopard,0.19885243055555554,644.9163208007812,1.0,7.719457532068342,15.26433580887513,340771.0,9972.462171875935,200.26163157030263,4.098239784616305,30.08237648010254,31.38082504272461,0.9676084418732629,34.37997817993164,0.6557406187057495,4.175632953643799,56.44979476928711
Ko et. al (Etapas 3),Leopard,0.24625347222222221,1414.013671875,1.0,8.98592147341667,16.248076644763767,421766.00000000006,9894.594056219661,160.18177378179973,5.729577951308232,23.004135131835938,25.07350730895996,0.9728805767543011,39.192317962646484,0.9803519248962402,3.4998421669006348,55.80824279785156
Ko et. al (Etapas 3),Leopard,0.24625347222222221,1414.0137939453125,1.0,8.985921473416672,16.248076644763767,421766.00000000006,9894.594056219661,160.18177378179976,5.729577951308232,20.57957649230957,23.43069076538086,0.9727288946009465,36.495582580566406,0.6858760118484497,2.533905267715454,51.76933670043945
Ko et. al (Etapas 3),Leopard,0.24625347222222221,1414.0137939453125,1.0,8.985921473416674,16.248076644763767,421766.00000000006,9894.594056219661,160.18177378179973,5.729577951308232,21.318315505981445,24.068002700805664,0.9747735407399403,38.98313903808594,0.9857969284057617,1.8113890886306763,55.58106994628906
Ko et. al (Etapas 3),Leopard,0.24625347222222221,1414.0137939453125,1.0,8.985921473416672,16.248076644763767,421766.00000000006,9894.594056219661,160.18177378179976,5.729577951308232,18.571130752563477,20.96965789794922,0.9847565062846488,35.41941452026367,0.7132495045661926,0.800774872303009,50.42538833618164
Ko et. al (Etapas 3),Leopard,0.19783680555555555,29.26291275024414,1.0,8.52887169145604,18.110771637517,337410.0,9903.035006485048,221.8244121746707,4.217605991935226,243.267822265625,153.6707763671875,0.33920609021925846,49.6341667175293,3.0484368801116943,14.256778717041016,67.21601867675781
Ko et. al (Etapas 3),Leopard,0.19783680555555555,29.26291275024414,1.0,8.528871691456041,18.110771637517,337410.0,9903.035006485048,221.82441217467075,4.217605991935226,255.9688720703125,165.6277618408203,0.34814836647202924,47.55436706542969,3.2788779735565186,14.287988662719727,68.03231048583984
Ko et. al (Etapas 3),Leopard,0.19783680555555555,29.26291275024414,1.0,8.52887169145604,18.110771637517,337410.0,9903.035006485048,221.82441217467075,4.217605991935226,277.6106872558594,201.3074493408203,0.2633019394493776,45.84968948364258,3.7648909091949463,20.19612693786621,67.58855438232422
Ko et. al (Etapas 3),Leopard,0.19783680555555555,29.262907028198242,1.0,8.528871691456043,18.110771637517,337410.0,9903.035006485048,221.82441217467075,4.217605991935226,262.931396484375,174.29151916503906,0.3773561119732968,45.7738037109375,3.334685802459717,14.249155044555664,67.96700286865234
Ko et. al (Etapas 3),Leopard,0.23435358796296296,577.617919921875,1.0,7.887708465509264,16.353529304278123,402744.0,12588.867104887713,307.63672486766023,0.9449824746081286,9.681442260742188,26.573596954345703,0.9545210268668392,40.714569091796875,0.8984987735748291,3.633976936340332,59.1099853515625
Ko et. al (Etapas 3),Leopard,0.23435358796296296,577.617919921875,1.0,7.887708465509264,16.353529304278123,402744.0,12588.867104887713,307.63672486766023,0.9449824746081286,10.63552474975586,29.258546829223633,0.9550835101812017,38.82215118408203,1.0136523246765137,3.39017391204834,59.022281646728516
Ko et. al (Etapas 3),Leopard,0.23435358796296296,577.617919921875,1.0,7.887708465509267,16.353529304278123,402744.0,12588.867104887715,307.63672486766023,0.9449824746081286,9.09170913696289,26.070947647094727,0.9571702718722905,40.57477569580078,0.8789737820625305,3.4275295734405518,59.008235931396484
Ko et. al (Etapas 3),Leopard,0.23435358796296296,577.617919921875,1.0,7.887708465509265,16.353529304278123,402744.0,12588.867104887713,307.63672486766023,0.9449824746081286,8.502342224121094,29.134435653686523,0.9455045068227531,39.03407669067383,0.9802068471908569,1.5721861124038696,58.9822883605957
Ko et. al (Etapas 3),Leopard,0.1972818287037037,67.68499755859375,1.0,7.479314211222347,13.484778931738408,337110.0,9799.71440217293,190.69083480875207,5.729577951308232,45.57119369506836,54.6319465637207,0.7667877226669325,53.21379470825195,0.9939876794815063,4.094122886657715,64.33821868896484
Ko et. al (Etapas 3),Leopard,0.1972818287037037,67.68500518798828,1.0,7.479314211222344,13.484778931738408,337110.0,9799.714402172927,190.6908348087521,5.729577951308232,41.49263000488281,46.915283203125,0.7930769041062676,54.149574279785156,0.6536563038825989,6.687649250030518,65.48037719726562
Ko et. al (Etapas 3),Leopard,0.1972818287037037,67.68499755859375,1.0,7.479314211222344,13.484778931738408,337110.0,9799.71440217293,190.69083480875207,5.729577951308232,34.01152420043945,47.71394348144531,0.7694699688389876,51.08649826049805,0.8460437655448914,0.8547539710998535,64.96257019042969
Ko et. al (Etapas 3),Leopard,0.1972818287037037,67.68500518798828,1.0,7.4793142112223485,13.484778931738408,337110.0,9799.714402172927,190.6908348087521,5.729577951308232,34.58563995361328,44.03300094604492,0.7818766584028489,55.767452239990234,0.6062370538711548,5.119507789611816,66.64051818847656
Ko et. al (Etapas 3),Leopard,0.1609380787037037,227.16770935058594,1.0,6.601733200989413,12.199813252196213,274089.0,9415.25169361968,244.5709004611158,6.853609736894743,17.074443817138672,33.661216735839844,0.9290180412796818,48.174713134765625,1.0410162210464478,0.9648118019104004,61.01258087158203
Ko et. al (Etapas 3),Leopard,0.1609380787037037,227.16770935058594,1.0,6.601733200989416,12.199813252196213,274089.0,9415.25169361968,244.5709004611158,6.853609736894743,8.727500915527344,27.832088470458984,0.9302339238269629,45.803340911865234,1.1017380952835083,0.914874792098999,59.94548797607422
Ko et. al (Etapas 3),Leopard,0.1609380787037037,227.16770935058594,1.0,6.601733200989413,12.199813252196213,274089.0,9415.25169361968,244.5709004611158,6.853609736894743,17.981815338134766,32.133087158203125,0.9352390743555812,46.03474807739258,1.0369479656219482,1.0817800760269165,60.522159576416016
Ko et. al (Etapas 3),Leopard,0.1609380787037037,227.16770935058594,1.0,6.601733200989414,12.199813252196213,274089.0,9415.25169361968,244.5709004611158,6.853609736894743,17.62269401550293,33.28934097290039,0.9358797556529127,46.806697845458984,1.0135494470596313,2.019145965576172,61.41703796386719
Ko et. al (Etapas 3),Leopard,0.16185590277777778,117.4178695678711,1.0,6.927192178211365,12.542171144784101,278552.0,9317.38322938876,249.78719792714088,7.818486579389359,92.72979736328125,124.78286743164062,0.6534718643990499,47.465087890625,1.639665961265564,6.722768306732178,63.90476608276367
Ko et. al (Etapas 3),Leopard,0.16185590277777778,117.41787719726562,1.0,6.927192178211364,12.542171144784101,278552.0,9317.38322938876,249.78719792714088,7.818486579389359,76.97747802734375,126.65448760986328,0.6057977957253753,46.80393600463867,1.44888436794281,10.027066230773926,61.87889099121094
Ko et. al (Etapas 3),Leopard,0.16185590277777778,117.4178695678711,1.0,6.927192178211365,12.542171144784101,278552.0,9317.38322938876,249.78719792714088,7.818486579389359,75.39382934570312,112.17041015625,0.6199159946680312,48.117469787597656,1.4656169414520264,4.711477756500244,63.05513381958008
Ko et. al (Etapas 3),Leopard,0.16185590277777778,117.41787719726562,1.0,6.927192178211364,12.542171144784101,278552.0,9317.38322938876,249.78719792714088,7.818486579389359,84.12678527832031,123.71142578125,0.6290118348037262,47.599037170410156,1.5772595405578613,10.807169914245605,61.309730529785156
Ko et. al (Etapas 3),Leopard,0.2463443287037037,1329.2564697265625,1.0,7.34117361593099,11.715391167962487,421552.0,12406.41979729468,228.39760133496284,1.58160224697571,56.63877868652344,57.480262756347656,0.9168916082120431,29.930397033691406,0.5861315131187439,2.2020559310913086,57.118492126464844
Ko et. al (Etapas 3),Leopard,0.2463443287037037,1329.256591796875,1.0,7.341173615930994,11.715391167962487,421552.0,12406.419797294679,228.39760133496284,1.58160224697571,55.5111083984375,56.725608825683594,0.9442855394658399,30.501487731933594,0.5981988906860352,0.24971279501914978,57.570396423339844
Ko et. al (Etapas 3),Leopard,0.2463443287037037,1329.2564697265625,1.0,7.34117361593099,11.715391167962487,421552.0,12406.41979729468,228.39760133496284,1.58160224697571,56.32020950317383,57.43324279785156,0.9048848432526153,29.790592193603516,0.5837650895118713,2.562077522277832,57.33005905151367
Ko et. al (Etapas 3),Leopard,0.2463443287037037,1329.2564697265625,1.0,7.34117361593099,11.715391167962487,421552.0,12406.41979729468,228.39760133496284,1.58160224697571,55.92168045043945,57.03811264038086,0.9147896906847309,29.887306213378906,0.5723268985748291,0.9797154068946838,57.15699005126953
Ko et. al (Etapas 3),Leopard,0.19896527777777778,2287.4521484375,1.0,12.109104395507694,21.335658565148304,337520.0,7738.501856462715,191.99476023201314,8.9723599168056,27.345199584960938,38.06133270263672,0.8664454588571658,28.262075424194336,0.619019091129303,1.8815534114837646,60.95771026611328
Ko et. al (Etapas 3),Leopard,0.19896527777777778,2287.4521484375,1.0,12.109104395507694,21.335658565148304,337520.0,7738.501856462715,191.99476023201314,8.9723599168056,23.297941207885742,38.113792419433594,0.8796216616623795,31.57488441467285,0.9483208656311035,7.023796081542969,68.19739532470703
Ko et. al (Etapas 3),Leopard,0.19896527777777778,2287.451904296875,1.0,12.109104395507698,21.335658565148304,337520.0,7738.501856462715,191.99476023201314,8.9723599168056,17.03496551513672,37.89486312866211,0.8775114252646391,26.759057998657227,0.7350220680236816,4.949522495269775,60.26407241821289
Ko et. al (Etapas 3),Leopard,0.19896527777777778,2287.4521484375,1.0,12.109104395507698,21.335658565148304,337520.0,7738.5018564627135,191.99476023201314,8.9723599168056,24.583093643188477,37.025447845458984,0.8751734267588975,31.796354293823242,0.9294613599777222,6.954255104064941,67.324951171875
Ko et. al (Etapas 3),Leopard,0.16008506944444445,126.28462982177734,1.0,6.94028889242461,12.814906820871572,275913.0,9198.033112154413,249.5837834548326,1.124031785586511,7.389718055725098,63.56383514404297,0.7614335916085313,53.349613189697266,0.9045731425285339,5.703636646270752,64.7992172241211
Ko et. al (Etapas 3),Leopard,0.16008506944444445,126.28462219238281,1.0,6.94028889242461,12.814906820871572,275913.0,9198.033112154413,249.5837834548326,1.124031785586511,11.800498962402344,57.23312759399414,0.8317292630413792,50.587345123291016,0.727264940738678,2.9229190349578857,63.34101104736328
Ko et. al (Etapas 3),Leopard,0.16008506944444445,126.28462219238281,1.0,6.9402888924246104,12.814906820871572,275913.0,9198.03311215441,249.5837834548326,1.124031785586511,16.471208572387695,57.137821197509766,0.7912211649351777,51.74932098388672,0.8202294111251831,5.528470993041992,65.6185302734375
Ko et. al (Etapas 3),Leopard,0.16008506944444445,126.28462219238281,1.0,6.94028889242461,12.814906820871572,275913.0,9198.033112154413,249.58378345483257,1.124031785586511,13.430471420288086,47.3441276550293,0.8580112179453949,50.10501480102539,0.6649826169013977,8.495116233825684,64.8420639038086
Ko et. al (Etapas 3),Leopard,0.22828067129629628,321.89227294921875,1.0,7.501093986930078,13.67479306373166,392879.0,11191.899488890207,200.14304387876606,3.212940413667637,5.963855266571045,55.09812545776367,0.7254243971559754,44.024635314941406,0.7839369773864746,10.438776969909668,59.98717498779297
Ko et. al (Etapas 3),Leopard,0.22828067129629628,321.8923034667969,1.0,7.501093986930079,13.67479306373166,392879.0,11191.899488890209,200.14304387876606,3.212940413667637,1.196603775024414,58.059906005859375,0.693835901321583,42.2458381652832,0.792896568775177,11.356106758117676,58.17584991455078
Ko et. al (Etapas 3),Leopard,0.22828067129629628,321.8922119140625,1.0,7.501093986930079,13.67479306373166,392879.0,11191.899488890209,200.14304387876606,3.212940413667637,0.10617685317993164,50.57294845581055,0.7587096315144926,40.97294235229492,0.7396396398544312,12.762826919555664,59.64639663696289
Ko et. al (Etapas 3),Leopard,0.22828067129629628,321.89227294921875,1.0,7.501093986930077,13.67479306373166,392879.0,11191.899488890207,200.14304387876606,3.212940413667637,5.7318196296691895,50.0867919921875,0.7396311042089229,39.295066833496094,0.7743945717811584,9.777249336242676,57.61405944824219
Ko et. al (Etapas 3),Leopard,0.1772372685185185,116.0722427368164,1.0,6.804727182836841,13.964238776657742,302055.0,10016.123308354712,252.0685579346065,5.441109616954172,9.261917114257812,56.36114501953125,0.7868803311073631,46.887569427490234,1.2411727905273438,6.2064690589904785,61.73945999145508
Ko et. al (Etapas 3),Leopard,0.1772372685185185,116.07222747802734,1.0,6.804727182836842,13.964238776657742,302055.0,10016.12330835471,252.0685579346065,5.441109616954172,11.352383613586426,61.505126953125,0.702911254697845,45.710269927978516,0.9303413033485413,3.9154059886932373,61.203372955322266
Ko et. al (Etapas 3),Leopard,0.1772372685185185,116.0722427368164,1.0,6.80472718283684,13.964238776657742,302055.0,10016.123308354712,252.0685579346065,5.441109616954172,2.466813325881958,63.02568817138672,0.7602227116565919,46.12913131713867,1.0643850564956665,1.4748749732971191,61.54597091674805
Ko et. al (Etapas 3),Leopard,0.1772372685185185,116.0722427368164,1.0,6.804727182836843,13.964238776657742,302055.0,10016.12330835471,252.0685579346065,5.441109616954172,13.906133651733398,61.61830520629883,0.6986527317228539,43.501224517822266,0.898308277130127,0.4884425401687622,60.616512298583984
Ko et. al (Etapas 3),Leopard,0.22285127314814815,655.5538330078125,1.0,9.34879339902363,17.987974484066026,377533.0,9864.08951966499,193.65986368106508,3.8296658181487317,13.963687896728516,25.56403160095215,0.9534653767661058,42.3038215637207,1.1367255449295044,4.9960479736328125,59.38291931152344
Ko et. al (Etapas 3),Leopard,0.22285127314814815,655.5538330078125,1.0,9.348793399023632,17.987974484066026,377533.0,9864.089519664989,193.65986368106513,3.8296658181487317,20.3990535736084,28.244876861572266,0.9519033182160908,38.86219787597656,0.9266436100006104,0.639312207698822,60.62717056274414
Ko et. al (Etapas 3),Leopard,0.22285127314814815,655.5538330078125,1.0,9.348793399023632,17.987974484066026,377533.0,9864.089519664989,193.65986368106508,3.8296658181487317,25.8735408782959,32.087276458740234,0.9455283131410772,42.756317138671875,1.2226614952087402,3.5492448806762695,59.835411071777344
Ko et. al (Etapas 3),Leopard,0.22285127314814815,655.5538330078125,1.0,9.348793399023627,17.987974484066026,377533.0,9864.08951966499,193.6598636810651,3.8296658181487317,26.051485061645508,30.010591506958008,0.9531177146391443,38.302696228027344,0.9869633913040161,3.7774808406829834,60.3496208190918
Ko et. al (Etapas 3),Leopard,0.21677256944444445,317.7110595703125,1.0,7.371539212138796,14.594519983140017,370320.0,12394.978238715488,358.7285111399334,3.8495601860352187,88.02686309814453,145.46522521972656,0.6216240038781424,34.03196334838867,1.4756110906600952,8.233309745788574,61.01718521118164
Ko et. al (Etapas 3),Leopard,0.21677256944444445,317.7110900878906,1.0,7.3715392121387975,14.594519983140017,370320.0,12394.978238715488,358.72851113993346,3.8495601860352187,71.36861419677734,122.5439453125,0.6683445913559353,34.972312927246094,2.0670840740203857,12.159193992614746,62.08237838745117
Ko et. al (Etapas 3),Leopard,0.21677256944444445,317.7110900878906,1.0,7.371539212138796,14.594519983140017,370320.0,12394.978238715488,358.7285111399334,3.8495601860352187,65.82171630859375,111.07778930664062,0.6986305341817446,33.3333740234375,1.2262723445892334,7.478890419006348,60.961605072021484
Ko et. al (Etapas 3),Leopard,0.21677256944444445,317.7110595703125,1.0,7.371539212138797,14.594519983140017,370320.0,12394.978238715488,358.72851113993346,3.8495601860352187,50.891109466552734,106.87194061279297,0.6467505332215202,36.40700149536133,1.8694871664047241,12.336992263793945,64.54014587402344
Ko et. al (Etapas 3),Leopard,0.20010300925925925,221.9251708984375,1.0,9.145025956164547,17.14642781666828,344324.0,9643.729072012906,256.47522220253677,3.4914615640784543,42.816165924072266,102.47355651855469,0.7311256770419355,44.292903900146484,1.3768166303634644,19.466527938842773,63.237396240234375
Ko et. al (Etapas 3),Leopard,0.20010300925925925,221.9251708984375,1.0,9.145025956164544,17.14642781666828,344324.0,9643.729072012904,256.47522220253677,3.4914615640784543,23.281221389770508,66.57996368408203,0.8330498784757256,43.92799377441406,1.4176692962646484,23.64311981201172,65.54826354980469
Ko et. al (Etapas 3),Leopard,0.20010300925925925,221.9251708984375,1.0,9.145025956164544,17.14642781666828,344324.0,9643.729072012906,256.47522220253666,3.4914615640784543,31.47294807434082,92.19082641601562,0.7768971271274185,44.83906555175781,1.2970188856124878,18.310457229614258,63.249977111816406
Ko et. al (Etapas 3),Leopard,0.20010300925925925,221.9251708984375,1.0,9.145025956164544,17.14642781666828,344324.0,9643.729072012904,256.4752222025367,3.4914615640784543,17.68489646911621,66.58612060546875,0.8310913221915952,41.47346115112305,1.3752903938293457,23.117141723632812,64.97115325927734
Ko et. al (Etapas 3),Leopard,0.14795659722222224,81.85606384277344,1.0,6.121020777505992,11.180339718097215,253193.0,9193.692242952375,285.5803566768937,4.824384212473078,36.062862396240234,86.15067291259766,0.6087209113022929,47.946044921875,1.4067281484603882,6.999220848083496,62.20746612548828
Ko et. al (Etapas 3),Leopard,0.14795659722222224,81.85606384277344,1.0,6.121020777505991,11.180339718097215,253193.0,9193.692242952373,285.58035667689364,4.824384212473078,47.166404724121094,92.46549224853516,0.5790281991656654,44.661170959472656,1.262487769126892,0.5038945078849792,60.51890182495117
Ko et. al (Etapas 3),Leopard,0.14795659722222224,81.85606384277344,1.0,6.12102077750599,11.180339718097215,253193.0,9193.692242952375,285.5803566768937,4.824384212473078,41.58558654785156,93.40107727050781,0.6031287078287166,48.83358383178711,1.4988242387771606,7.672321319580078,63.36625289916992
Ko et. al (Etapas 3),Leopard,0.14795659722222224,81.85606384277344,1.0,6.12102077750599,11.180339718097215,253193.0,9193.692242952373,285.58035667689364,4.824384212473078,53.900474548339844,108.59510040283203,0.5840010298037545,44.34785842895508,1.4059910774230957,3.920217275619507,60.544734954833984
Ko et. al (Etapas 3),Leopard,0.1664392361111111,532.9614868164062,1.0,7.229291301884275,13.984805855692839,285704.0,9091.188727943134,204.03142598557528,5.03327507528119,6.1122870445251465,38.40532684326172,0.8795486208309509,40.684749603271484,1.1913933753967285,13.497440338134766,57.49335479736328
Ko et. al (Etapas 3),Leopard,0.1664392361111111,532.9614868164062,1.0,7.2292913018842775,13.984805855692839,285704.0,9091.188727943132,204.03142598557523,5.03327507528119,4.429103851318359,24.715709686279297,0.9342168262985789,35.91450500488281,1.0795389413833618,2.8375790119171143,55.595420837402344
Ko et. al (Etapas 3),Leopard,0.1664392361111111,532.9614868164062,1.0,7.229291301884276,13.984805855692839,285704.0,9091.188727943132,204.03142598557528,5.03327507528119,15.293594360351562,36.31583023071289,0.8836468154330632,41.883689880371094,1.1204726696014404,11.905655860900879,57.685428619384766
Ko et. al (Etapas 3),Leopard,0.1664392361111111,532.9614868164062,1.0,7.229291301884275,13.984805855692839,285704.0,9091.18872794313,204.03142598557523,5.03327507528119,2.651963472366333,26.867521286010742,0.9313170654788394,34.35139846801758,1.1302661895751953,4.719333171844482,56.573753356933594
Ko et. al (Etapas 3),Leopard,0.2160601851851852,386.7110290527344,1.0,7.453663154174532,14.700359827307134,369211.0,12152.81008459875,302.2005367211309,-4.74480674092713,16.231056213378906,29.554012298583984,0.9464987628885669,41.86130142211914,1.1037572622299194,9.156862258911133,64.60720825195312
Ko et. al (Etapas 3),Leopard,0.2160601851851852,386.7110290527344,1.0,7.453663154174536,14.700359827307134,369211.0,12152.810084598752,302.2005367211309,-4.74480674092713,4.224178314208984,22.975303649902344,0.9647038631227108,39.42879867553711,0.608642041683197,2.1162257194519043,66.32209777832031
