Model,Dataset,Porosity,Permeability,Min_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness,Minkowski_Volume,Minkowski_Surface_Area,Minkowski_Mean_Curvature,Minkowski_Euler_Characteristic,Bias_Error_,Magnitude_Error_,Correlation
Ko et. al (Etapa 1),Spherical Pores,0.5171122685185185,1071.8746337890625,1.0,12.552819778450406,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,6.680724143981934,61.60811233520508,0.7455984902331831
Ko et. al (Etapa 1),Spherical Pores,0.5171122685185185,1071.8746337890625,1.0,12.552819778450411,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,1.6272550821304321,62.65685272216797,0.7121103546443788
Ko et. al (Etapa 1),Spherical Pores,0.5171122685185185,1071.8743896484375,1.0,12.552819778450406,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,6.097595691680908,55.871124267578125,0.7726623829656809
Ko et. al (Etapa 1),Spherical Pores,0.5171122685185185,1071.8743896484375,1.0,12.552819778450411,18.658129485507295,889750.0,19052.498767366385,272.7814464881178,-8.823152157656947,7.392074108123779,64.75343322753906,0.7215101119406944
Ko et. al (Etapa 1),Spherical Pores,0.6025376157407407,1156.7891845703125,1.0,7.844447972266815,10.891451493412363,1036009.9999999999,31778.92905274051,244.70663368970037,-80.69155614759094,2.6250360012054443,20.164548873901367,0.9585853524028219
Ko et. al (Etapa 1),Spherical Pores,0.6025376157407407,1156.789306640625,1.0,7.844447972266817,10.891451493412363,1036009.9999999999,31778.92905274051,244.7066336897004,-80.69155614759094,1.5603128671646118,20.99558448791504,0.9510124476576428
Ko et. al (Etapa 1),Spherical Pores,0.6025376157407407,1156.789306640625,1.0,7.8444479722668135,10.891451493412363,1036009.9999999999,31778.92905274051,244.70663368970037,-80.69155614759094,1.4635363817214966,21.18477439880371,0.9518319762809941
Ko et. al (Etapa 1),Spherical Pores,0.6025376157407407,1156.7891845703125,1.0,7.844447972266816,10.891451493412363,1036009.9999999999,31778.929052740503,244.7066336897004,-80.69155614759094,0.8142129182815552,21.737367630004883,0.9500590870750777
Ko et. al (Etapa 1),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418849,12.36931685293693,1026023.0,31935.996694916757,262.58933283653346,-83.88460219337209,1.2109407186508179,22.530269622802734,0.95123696822546
Ko et. al (Etapa 1),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.9042877064188515,12.36931685293693,1026023.0,31935.996694916746,262.58933283653346,-83.88460219337209,0.8809773921966553,22.21977996826172,0.9505989618284332
Ko et. al (Etapa 1),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418846,12.36931685293693,1026023.0,31935.996694916757,262.58933283653346,-83.88460219337209,1.7713547945022583,22.37145233154297,0.9495888177399788
Ko et. al (Etapa 1),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418849,12.36931685293693,1026023.0,31935.996694916757,262.5893328365334,-83.88460219337209,2.02850341796875,21.45797348022461,0.95357631278447
Ko et. al (Etapa 2),Spherical Pores,0.5118755787037037,1308.8135986328125,1.0,11.39140019400909,18.110771637517,881341.0,21965.663125863146,334.5224287423813,-20.01373409380584,0.9400192499160767,29.785232543945312,0.9236988151057947
Ko et. al (Etapa 2),Spherical Pores,0.5118755787037037,1308.8138427734375,1.0,11.391400194009089,18.110771637517,881341.0,21965.663125863146,334.5224287423812,-20.01373409380584,7.967443943023682,24.558059692382812,0.9566481038899421
Ko et. al (Etapa 2),Spherical Pores,0.5118755787037037,1308.8138427734375,1.0,11.391400194009089,18.110771637517,881341.0,21965.663125863146,334.5224287423812,-20.01373409380584,5.999785423278809,25.300661087036133,0.9488381017241988
Ko et. al (Etapa 2),Spherical Pores,0.5118755787037037,1308.8138427734375,1.0,11.39140019400909,18.110771637517,881341.0,21965.663125863146,334.5224287423813,-20.01373409380584,0.28783077001571655,27.44074249267578,0.9387078353177445
Ko et. al (Etapa 2),Spherical Pores,0.45336921296296295,844.1255493164062,1.0,11.843540382505221,18.658129485507295,779341.0,17905.04622647963,297.2008747089705,-5.540581456386607,1.276437520980835,49.5157470703125,0.8401624396311234
Ko et. al (Etapa 2),Spherical Pores,0.45336921296296295,844.12548828125,1.0,11.84354038250522,18.658129485507295,779341.0,17905.046226479633,297.2008747089706,-5.540581456386607,7.732670307159424,42.8688850402832,0.8556990716707303
Ko et. al (Etapa 2),Spherical Pores,0.45336921296296295,844.1255493164062,1.0,11.843540382505218,18.658129485507295,779341.0,17905.046226479633,297.2008747089705,-5.540581456386607,3.8035054206848145,46.183021545410156,0.8542740689426228
Ko et. al (Etapa 2),Spherical Pores,0.45336921296296295,844.12548828125,1.0,11.843540382505225,18.658129485507295,779341.0,17905.04622647963,297.2008747089705,-5.540581456386607,5.429269790649414,42.48652267456055,0.8579208937309063
Ko et. al (Etapa 2),Spherical Pores,0.5171122685185185,1071.8746337890625,1.0,12.552819778450406,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,7.315029144287109,71.92911529541016,0.7199538421761855
Ko et. al (Etapa 2),Spherical Pores,0.5171122685185185,1071.8746337890625,1.0,12.552819778450411,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,3.456841230392456,62.929359436035156,0.755698185416256
Ko et. al (Etapa 2),Spherical Pores,0.5171122685185185,1071.8743896484375,1.0,12.552819778450406,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,19.307634353637695,76.08558654785156,0.7227872724232753
Ko et. al (Etapa 2),Spherical Pores,0.5171122685185185,1071.8743896484375,1.0,12.552819778450411,18.658129485507295,889750.0,19052.498767366385,272.7814464881178,-8.823152157656947,14.355979919433594,78.60386657714844,0.7129173469216183
Ko et. al (Etapa 2),Spherical Pores,0.6025376157407407,1156.7891845703125,1.0,7.844447972266815,10.891451493412363,1036009.9999999999,31778.92905274051,244.70663368970037,-80.69155614759094,11.934735298156738,24.61770248413086,0.9514909867974962
Ko et. al (Etapa 2),Spherical Pores,0.6025376157407407,1156.789306640625,1.0,7.844447972266817,10.891451493412363,1036009.9999999999,31778.92905274051,244.7066336897004,-80.69155614759094,7.295449733734131,21.393840789794922,0.9563838576569017
Ko et. al (Etapa 2),Spherical Pores,0.6025376157407407,1156.789306640625,1.0,7.8444479722668135,10.891451493412363,1036009.9999999999,31778.92905274051,244.70663368970037,-80.69155614759094,10.646254539489746,23.256608963012695,0.9541668568182882
Ko et. al (Etapa 2),Spherical Pores,0.6025376157407407,1156.7891845703125,1.0,7.844447972266816,10.891451493412363,1036009.9999999999,31778.929052740503,244.7066336897004,-80.69155614759094,12.43493366241455,25.127763748168945,0.9450283281041281
Ko et. al (Etapa 2),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418849,12.36931685293693,1026023.0,31935.996694916757,262.58933283653346,-83.88460219337209,4.857835292816162,24.250272750854492,0.9474818953917197
Ko et. al (Etapa 2),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.9042877064188515,12.36931685293693,1026023.0,31935.996694916746,262.58933283653346,-83.88460219337209,7.286741733551025,21.855674743652344,0.9571112914369716
Ko et. al (Etapa 2),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418846,12.36931685293693,1026023.0,31935.996694916757,262.58933283653346,-83.88460219337209,8.242897987365723,21.434614181518555,0.9554113209740196
Ko et. al (Etapa 2),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418849,12.36931685293693,1026023.0,31935.996694916757,262.5893328365334,-83.88460219337209,5.452392101287842,20.9588680267334,0.9557439055017013
Ko et. al (Etapa 3),Spherical Pores,0.5118755787037037,1308.8135986328125,1.0,11.39140019400909,18.110771637517,881341.0,21965.663125863146,334.5224287423813,-20.01373409380584,7.869810581207275,31.950414657592773,0.8828359054569231
Ko et. al (Etapa 3),Spherical Pores,0.5118755787037037,1308.8138427734375,1.0,11.391400194009089,18.110771637517,881341.0,21965.663125863146,334.5224287423812,-20.01373409380584,8.735003471374512,30.44895362854004,0.889911330141995
Ko et. al (Etapa 3),Spherical Pores,0.5118755787037037,1308.8138427734375,1.0,11.391400194009089,18.110771637517,881341.0,21965.663125863146,334.5224287423812,-20.01373409380584,8.390542984008789,26.736989974975586,0.9105879447472608
Ko et. al (Etapa 3),Spherical Pores,0.5118755787037037,1308.8138427734375,1.0,11.39140019400909,18.110771637517,881341.0,21965.663125863146,334.5224287423813,-20.01373409380584,4.752316474914551,30.87306785583496,0.8779697189043897
Ko et. al (Etapa 3),Spherical Pores,0.45336921296296295,844.1255493164062,1.0,11.843540382505221,18.658129485507295,779341.0,17905.04622647963,297.2008747089705,-5.540581456386607,21.229455947875977,47.389373779296875,0.8433745668864753
Ko et. al (Etapa 3),Spherical Pores,0.45336921296296295,844.12548828125,1.0,11.84354038250522,18.658129485507295,779341.0,17905.046226479633,297.2008747089706,-5.540581456386607,29.020816802978516,49.03436279296875,0.8487964313635162
Ko et. al (Etapa 3),Spherical Pores,0.45336921296296295,844.1255493164062,1.0,11.843540382505218,18.658129485507295,779341.0,17905.046226479633,297.2008747089705,-5.540581456386607,25.320371627807617,51.711551666259766,0.8404110298928938
Ko et. al (Etapa 3),Spherical Pores,0.45336921296296295,844.12548828125,1.0,11.843540382505225,18.658129485507295,779341.0,17905.04622647963,297.2008747089705,-5.540581456386607,15.662601470947266,50.245399475097656,0.8208686426965721
Ko et. al (Etapa 3),Spherical Pores,0.5171122685185185,1071.8746337890625,1.0,12.552819778450406,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,13.134533882141113,61.971622467041016,0.7863799729398249
Ko et. al (Etapa 3),Spherical Pores,0.5171122685185185,1071.8746337890625,1.0,12.552819778450411,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,11.053955078125,57.38821792602539,0.8102365256548728
Ko et. al (Etapa 3),Spherical Pores,0.5171122685185185,1071.8743896484375,1.0,12.552819778450406,18.658129485507295,889750.0,19052.498767366385,272.78144648811775,-8.823152157656947,14.151148796081543,55.8617057800293,0.8067830689551383
Ko et. al (Etapa 3),Spherical Pores,0.5171122685185185,1071.8743896484375,1.0,12.552819778450411,18.658129485507295,889750.0,19052.498767366385,272.7814464881178,-8.823152157656947,17.71249771118164,62.12934875488281,0.8046083245568197
Ko et. al (Etapa 3),Spherical Pores,0.6025376157407407,1156.7891845703125,1.0,7.844447972266815,10.891451493412363,1036009.9999999999,31778.92905274051,244.70663368970037,-80.69155614759094,4.755792617797852,23.443584442138672,0.9478519928285886
Ko et. al (Etapa 3),Spherical Pores,0.6025376157407407,1156.789306640625,1.0,7.844447972266817,10.891451493412363,1036009.9999999999,31778.92905274051,244.7066336897004,-80.69155614759094,5.747912406921387,23.790000915527344,0.9476790711827106
Ko et. al (Etapa 3),Spherical Pores,0.6025376157407407,1156.789306640625,1.0,7.8444479722668135,10.891451493412363,1036009.9999999999,31778.92905274051,244.70663368970037,-80.69155614759094,5.462733745574951,24.799489974975586,0.9429622064894223
Ko et. al (Etapa 3),Spherical Pores,0.6025376157407407,1156.7891845703125,1.0,7.844447972266816,10.891451493412363,1036009.9999999999,31778.929052740503,244.7066336897004,-80.69155614759094,5.503881454467773,24.105432510375977,0.9451984864586495
Ko et. al (Etapa 3),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418849,12.36931685293693,1026023.0,31935.996694916757,262.58933283653346,-83.88460219337209,9.171300888061523,25.88185691833496,0.9358835562359469
Ko et. al (Etapa 3),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.9042877064188515,12.36931685293693,1026023.0,31935.996694916746,262.58933283653346,-83.88460219337209,10.623196601867676,27.583271026611328,0.9263479612401432
Ko et. al (Etapa 3),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418846,12.36931685293693,1026023.0,31935.996694916757,262.58933283653346,-83.88460219337209,10.749866485595703,25.38134002685547,0.9401575429877554
Ko et. al (Etapa 3),Spherical Pores,0.5973605324074074,1055.3897705078125,1.0,7.904287706418849,12.36931685293693,1026023.0,31935.996694916757,262.5893328365334,-83.88460219337209,9.68735408782959,25.129125595092773,0.9401942569801655
Ko et. al (Etapa 0),Spherical Pores,0.6079982638888889,2018.05859375,1.0,9.46138774514341,13.484778931738408,1046373.0,25784.721791489133,151.373093386177,-41.63891198641712,22.77530860900879,31.608016967773438,0.9143197618844271
Ko et. al (Etapa 0),Spherical Pores,0.6079982638888889,2018.05859375,1.0,9.461387745143409,13.484778931738408,1046373.0,25784.721791489137,151.373093386177,-41.63891198641712,25.219785690307617,33.978126525878906,0.9056053350301294
Ko et. al (Etapa 0),Spherical Pores,0.6079982638888889,2018.058837890625,1.0,9.46138774514341,13.484778931738408,1046373.0,25784.721791489133,151.373093386177,-41.63891198641712,24.26604461669922,32.08544158935547,0.9154159191312805
Ko et. al (Etapa 0),Spherical Pores,0.6079982638888889,2018.05859375,1.0,9.461387745143416,13.484778931738408,1046373.0,25784.721791489137,151.37309338617698,-41.63891198641712,23.94587516784668,32.406646728515625,0.9080716648763326
Ko et. al (Etapa 0),Spherical Pores,0.6102471064814815,2215.611083984375,1.0,9.548330652521255,13.484778931738408,1048884.0,25759.611072531607,143.14867309023293,-45.33926441330369,23.208160400390625,35.736968994140625,0.8999489330588157
Ko et. al (Etapa 0),Spherical Pores,0.6102471064814815,2215.611083984375,1.0,9.548330652521253,13.484778931738408,1048884.0,25759.611072531614,143.1486730902329,-45.33926441330369,25.928464889526367,37.61621856689453,0.8908272718443834
Ko et. al (Etapa 0),Spherical Pores,0.6102471064814815,2215.611328125,1.0,9.548330652521251,13.484778931738408,1048884.0,25759.61107253161,143.1486730902329,-45.33926441330369,25.078996658325195,37.578678131103516,0.8989339910674425
Ko et. al (Etapa 0),Spherical Pores,0.6102471064814815,2215.611083984375,1.0,9.548330652521255,13.484778931738408,1048884.0,25759.61107253161,143.14867309023293,-45.33926441330369,25.161420822143555,38.348514556884766,0.8959672763047969
Ko et. al (Etapa 0),Spherical Pores,0.5746319444444444,2447.409912109375,1.0,11.575340108081194,18.110771637517,988618.0,22095.001096724398,201.8073270727607,-27.394544579692482,67.9136734008789,65.70509338378906,0.8739587729182792
Ko et. al (Etapa 0),Spherical Pores,0.5746319444444444,2447.409912109375,1.0,11.575340108081202,18.110771637517,988618.0,22095.00109672439,201.80732707276076,-27.394544579692482,70.67049407958984,68.62020874023438,0.8733130449457381
Ko et. al (Etapa 0),Spherical Pores,0.5746319444444444,2447.409912109375,1.0,11.575340108081198,18.110771637517,988618.0,22095.001096724398,201.8073270727607,-27.394544579692482,70.56781005859375,68.17581939697266,0.8702756831036716
Ko et. al (Etapa 0),Spherical Pores,0.5746319444444444,2447.41015625,1.0,11.5753401080812,18.110771637517,988618.0,22095.00109672439,201.8073270727607,-27.394544579692482,71.07173919677734,70.67346954345703,0.8645706665782453
Ko et. al (Etapa 0),Spherical Pores,0.6057731481481482,3701.0927734375,1.0,11.507411206562143,18.110771637517,1039239.0,21782.909636321427,142.4111456367532,-29.30440389679523,53.674774169921875,60.69050216674805,0.8333095337855386
Ko et. al (Etapa 0),Spherical Pores,0.6057731481481482,3701.0927734375,1.0,11.507411206562145,18.110771637517,1039239.0,21782.909636321427,142.41114563675316,-29.30440389679523,55.78675079345703,61.773284912109375,0.8278156216652564
Ko et. al (Etapa 0),Spherical Pores,0.6057731481481482,3701.0927734375,1.0,11.507411206562146,18.110771637517,1039239.0,21782.909636321427,142.41114563675316,-29.30440389679523,52.59312438964844,57.96772003173828,0.8376613075810452
Ko et. al (Etapa 0),Spherical Pores,0.6057731481481482,3701.0927734375,1.0,11.507411206562141,18.110771637517,1039239.0,21782.909636321427,142.41114563675316,-29.30440389679523,58.97106170654297,64.91766357421875,0.8281304575656809
Ko et. al (Etapa 0),Spherical Pores,0.6250798611111111,5254.29345703125,1.0,13.986442232552536,21.931713268527144,1074388.0,18499.29799949051,91.99933653274515,-14.085212463632736,104.0809555053711,106.18934631347656,0.8395157089399803
Ko et. al (Etapa 0),Spherical Pores,0.6250798611111111,5254.29345703125,1.0,13.986442232552541,21.931713268527144,1074388.0,18499.29799949051,91.99933653274515,-14.085212463632736,102.01376342773438,105.63299560546875,0.8324982739960384
Ko et. al (Etapa 0),Spherical Pores,0.6250798611111111,5254.29345703125,1.0,13.98644223255253,21.931713268527144,1074388.0,18499.29799949051,91.99933653274515,-14.085212463632736,106.29781341552734,108.54144287109375,0.8483648815558712
Ko et. al (Etapa 0),Spherical Pores,0.6250798611111111,5254.2939453125,1.0,13.986442232552541,21.931713268527144,1074388.0,18499.29799949051,91.99933653274516,-14.085212463632736,103.63301849365234,107.40664672851562,0.8286435389122955
Ko et. al (Etapa 1),Spherical Pores,0.6079982638888889,2018.05859375,1.0,9.46138774514341,13.484778931738408,1046373.0,25784.721791489133,151.373093386177,-41.63891198641712,1.8588000535964966,15.246172904968262,0.9729647292221443
Ko et. al (Etapa 1),Spherical Pores,0.6079982638888889,2018.05859375,1.0,9.461387745143409,13.484778931738408,1046373.0,25784.721791489137,151.373093386177,-41.63891198641712,2.0486667156219482,17.78082275390625,0.9667035603879556
Ko et. al (Etapa 1),Spherical Pores,0.6079982638888889,2018.058837890625,1.0,9.46138774514341,13.484778931738408,1046373.0,25784.721791489133,151.373093386177,-41.63891198641712,0.7148603796958923,17.850975036621094,0.9610595651227015
Ko et. al (Etapa 1),Spherical Pores,0.6079982638888889,2018.05859375,1.0,9.461387745143416,13.484778931738408,1046373.0,25784.721791489137,151.37309338617698,-41.63891198641712,0.9186406135559082,18.094186782836914,0.9639224291588153
Ko et. al (Etapa 1),Spherical Pores,0.6102471064814815,2215.611083984375,1.0,9.548330652521255,13.484778931738408,1048884.0,25759.611072531607,143.14867309023293,-45.33926441330369,0.5871019959449768,19.868242263793945,0.9655218226279281
Ko et. al (Etapa 1),Spherical Pores,0.6102471064814815,2215.611083984375,1.0,9.548330652521253,13.484778931738408,1048884.0,25759.611072531614,143.1486730902329,-45.33926441330369,0.47970375418663025,21.462827682495117,0.960070075788752
Ko et. al (Etapa 1),Spherical Pores,0.6102471064814815,2215.611328125,1.0,9.548330652521251,13.484778931738408,1048884.0,25759.61107253161,143.1486730902329,-45.33926441330369,0.787400484085083,24.784664154052734,0.9466513442078018
Ko et. al (Etapa 1),Spherical Pores,0.6102471064814815,2215.611083984375,1.0,9.548330652521255,13.484778931738408,1048884.0,25759.61107253161,143.14867309023293,-45.33926441330369,0.16186638176441193,22.0223388671875,0.9591047952489551
Ko et. al (Etapa 1),Spherical Pores,0.5746319444444444,2447.409912109375,1.0,11.575340108081194,18.110771637517,988618.0,22095.001096724398,201.8073270727607,-27.394544579692482,2.0631494522094727,29.86833381652832,0.9117641538954084
