time Fx Fy Fz mu Vs As Js Xs vx vy vz absperm(mDa) absperm*(mDa)
488400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.000172587 760.40601 215.31899
488450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.000172587 760.40602 215.319
488500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.000172587 760.40603 215.319
488550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258701 760.40604 215.319
488600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258701 760.40605 215.31901
488650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258701 760.40607 215.31901
488700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258701 760.40608 215.31901
488750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258702 760.40609 215.31902
488800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258702 760.4061 215.31902
488850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258702 760.40611 215.31902
488900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258702 760.40612 215.31903
488950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258703 760.40613 215.31903
489000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258703 760.40615 215.31903
489050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258703 760.40616 215.31904
489100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258703 760.40617 215.31904
489150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258704 760.40618 215.31904
489200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258704 760.40619 215.31905
489250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258704 760.4062 215.31905
489300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258705 760.40621 215.31905
489350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258705 760.40623 215.31906
489400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258705 760.40624 215.31906
489450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258705 760.40625 215.31906
489500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258706 760.40626 215.31907
489550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258706 760.40627 215.31907
489600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258706 760.40628 215.31907
489650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258706 760.40629 215.31908
489700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258707 760.40631 215.31908
489750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258707 760.40632 215.31908
489800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258707 760.40633 215.31908
489850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258707 760.40634 215.31909
489900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258708 760.40635 215.31909
489950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258708 760.40636 215.31909
490000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258708 760.40637 215.3191
490050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258708 760.40638 215.3191
490100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258709 760.4064 215.3191
490150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258709 760.40641 215.31911
490200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258709 760.40642 215.31911
490250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258709 760.40643 215.31911
490300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725871 760.40644 215.31912
490350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725871 760.40645 215.31912
490400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725871 760.40646 215.31912
490450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725871 760.40648 215.31913
490500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258711 760.40649 215.31913
490550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258711 760.4065 215.31913
490600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258711 760.40651 215.31914
490650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258711 760.40652 215.31914
490700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258712 760.40653 215.31914
490750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258712 760.40654 215.31915
490800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258712 760.40656 215.31915
490850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258713 760.40657 215.31915
490900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258713 760.40658 215.31916
490950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258713 760.40659 215.31916
491000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258713 760.4066 215.31916
491050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258714 760.40661 215.31917
491100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258714 760.40662 215.31917
491150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258714 760.40664 215.31917
491200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258714 760.40665 215.31918
491250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258715 760.40666 215.31918
491300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258715 760.40667 215.31918
491350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258715 760.40668 215.31918
491400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258715 760.40669 215.31919
491450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258716 760.4067 215.31919
491500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258716 760.40671 215.31919
491550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258716 760.40673 215.3192
491600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258716 760.40674 215.3192
491650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258717 760.40675 215.3192
491700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258717 760.40676 215.31921
491750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258717 760.40677 215.31921
491800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258717 760.40678 215.31921
491850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258718 760.40679 215.31922
491900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258718 760.40681 215.31922
491950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258718 760.40682 215.31922
492000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258718 760.40683 215.31923
492050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258719 760.40684 215.31923
492100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258719 760.40685 215.31923
492150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258719 760.40686 215.31924
492200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258719 760.40687 215.31924
492250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725872 760.40688 215.31924
492300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725872 760.4069 215.31925
492350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725872 760.40691 215.31925
492400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258721 760.40692 215.31925
492450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258721 760.40693 215.31926
492500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258721 760.40694 215.31926
492550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258721 760.40695 215.31926
492600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258722 760.40696 215.31927
492650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258722 760.40698 215.31927
492700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258722 760.40699 215.31927
492750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258722 760.407 215.31927
492800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258723 760.40701 215.31928
492850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258723 760.40702 215.31928
492900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258723 760.40703 215.31928
492950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258723 760.40704 215.31929
493000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258724 760.40705 215.31929
493050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258724 760.40707 215.31929
493100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258724 760.40708 215.3193
493150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258724 760.40709 215.3193
493200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258725 760.4071 215.3193
493250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258725 760.40711 215.31931
493300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258725 760.40712 215.31931
493350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258725 760.40713 215.31931
493400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258726 760.40715 215.31932
493450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258726 760.40716 215.31932
493500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258726 760.40717 215.31932
493550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258726 760.40718 215.31933
493600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258727 760.40719 215.31933
493650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258727 760.4072 215.31933
493700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258727 760.40721 215.31934
493750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258727 760.40722 215.31934
493800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258728 760.40724 215.31934
493850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258728 760.40725 215.31935
493900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258728 760.40726 215.31935
493950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258728 760.40727 215.31935
494000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258729 760.40728 215.31935
494050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258729 760.40729 215.31936
494100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258729 760.4073 215.31936
494150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725873 760.40732 215.31936
494200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725873 760.40733 215.31937
494250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725873 760.40734 215.31937
494300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725873 760.40735 215.31937
494350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258731 760.40736 215.31938
494400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258731 760.40737 215.31938
494450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258731 760.40738 215.31938
494500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258731 760.40739 215.31939
494550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258732 760.40741 215.31939
494600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258732 760.40742 215.31939
494650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258732 760.40743 215.3194
494700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258732 760.40744 215.3194
494750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258733 760.40745 215.3194
494800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258733 760.40746 215.31941
494850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258733 760.40747 215.31941
494900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258733 760.40749 215.31941
494950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258734 760.4075 215.31942
495000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258734 760.40751 215.31942
495050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258734 760.40752 215.31942
495100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258734 760.40753 215.31943
495150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258735 760.40754 215.31943
495200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258735 760.40755 215.31943
495250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258735 760.40756 215.31943
495300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258735 760.40758 215.31944
495350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258736 760.40759 215.31944
495400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258736 760.4076 215.31944
495450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258736 760.40761 215.31945
495500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258736 760.40762 215.31945
495550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258737 760.40763 215.31945
495600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258737 760.40764 215.31946
495650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258737 760.40765 215.31946
495700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258737 760.40767 215.31946
495750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258738 760.40768 215.31947
495800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258738 760.40769 215.31947
495850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258738 760.4077 215.31947
495900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258738 760.40771 215.31948
495950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258739 760.40772 215.31948
496000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258739 760.40773 215.31948
496050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258739 760.40774 215.31949
496100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725874 760.40776 215.31949
496150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725874 760.40777 215.31949
496200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725874 760.40778 215.3195
496250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725874 760.40779 215.3195
496300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258741 760.4078 215.3195
496350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258741 760.40781 215.31951
496400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258741 760.40782 215.31951
496450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258741 760.40783 215.31951
496500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258742 760.40785 215.31951
496550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258742 760.40786 215.31952
496600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258742 760.40787 215.31952
496650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258742 760.40788 215.31952
496700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258743 760.40789 215.31953
496750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258743 760.4079 215.31953
496800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258743 760.40791 215.31953
496850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258743 760.40793 215.31954
496900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258744 760.40794 215.31954
496950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258744 760.40795 215.31954
497000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258744 760.40796 215.31955
497050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258744 760.40797 215.31955
497100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258745 760.40798 215.31955
497150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258745 760.40799 215.31956
497200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258745 760.408 215.31956
497250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258745 760.40802 215.31956
497300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258746 760.40803 215.31957
497350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258746 760.40804 215.31957
497400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258746 760.40805 215.31957
497450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258746 760.40806 215.31958
497500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258747 760.40807 215.31958
497550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258747 760.40808 215.31958
497600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258747 760.40809 215.31958
497650 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258747 760.40811 215.31959
497700 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258748 760.40812 215.31959
497750 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258748 760.40813 215.31959
497800 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258748 760.40814 215.3196
497850 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258748 760.40815 215.3196
497900 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258749 760.40816 215.3196
497950 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258749 760.40817 215.31961
498000 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258749 760.40818 215.31961
498050 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258749 760.4082 215.31961
498100 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725875 760.40821 215.31962
498150 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725875 760.40822 215.31962
498200 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725875 760.40823 215.31962
498250 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.0001725875 760.40824 215.31963
498300 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258751 760.40825 215.31963
498350 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258751 760.40826 215.31963
498400 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258751 760.40827 215.31964
498450 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258752 760.40829 215.31964
498500 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258752 760.4083 215.31964
498550 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258752 760.40831 215.31965
498600 0 0 0 0.33333333 1238694 118207.07 -11296.905 58 4.2596873e-05 -3.4418818e-05 0.00017258752 760.40832 215.31965
